accident_id,date_time,location_lat,location_lon,severity,temperature,rain,visibility,Speed_Limit,traffic
A-2016467,2019-08-11 17:21:38,31.12348900000001,-88.24871800000004,1.0,27.75,16.5,4.0,5,1
A-7614696,2018-02-04 11:54:05,32.374022,-82.129734,1.0,12.4,16.1,2.0,70,1
A-4035284,2022-11-13 15:07:00,34.959817,-110.37309,1.0,7.15,0.0,10.0,75,0
A-7114170,2020-03-13 17:17:00,39.135373,-121.542245,1.0,16.75,0.0,10.0,40,1
A-4669512,2022-11-02 00:46:00,37.961575,-121.700666,1.0,11.35,3.7,10.0,45,1
A-4478004,2022-06-28 16:50:17,45.2236,-93.396211,1.0,21.25,2.7,10.0,55,0
A-816511,2021-11-16 06:03:14,45.00967,-93.076294,1.0,2.85,0.0,10.0,30,1
A-6433213,2021-02-18 07:38:00,37.554494,-77.44613100000002,1.0,-0.7,11.1,4.0,60,0
A-6977582,2020-11-16 01:16:00,34.314175,-117.477332,1.0,15.05,0.0,10.0,70,0
A-3068655,2018-01-16 17:46:43,41.800594,-71.403076,2.0,-2.2,0.0,10.0,25,0
A-7675432,2017-10-25 04:07:07,25.774992,-80.158226,2.0,22.9,13.4,3.0,40,0
A-5751641,2021-07-24 04:05:00,32.966612577281154,-117.09482788983776,1.0,22.35,0.0,9.0,65,0
A-3989581,2023-01-20 13:45:00,28.246174,-82.357505,1.0,22.65,0.3,10.0,50,0
A-432263,2017-04-20 09:40:23,32.748859,-96.686562,1.0,23.05,0.7,10.0,4,1
A-5153670,2022-06-12 01:46:30,40.719918,-73.993002,1.0,19.45,8.3,10.0,25,1
A-360010,2017-03-28 11:49:44,25.627335,-80.37943299999998,1.0,21.95,0.0,10.0,50,0
A-1369661,2020-09-01 18:11:56,36.238476,-86.741547,1.0,26.15,5.2,10.0,45,1
A-895996,2021-09-17 05:45:59,33.461578,-112.274391,2.0,33.65,0.0,10.0,65,0
A-4640297,2022-12-23 10:41:26,34.756901,-82.26474,1.0,0.4,0.5,10.0,40,1
A-1365134,2020-10-30 07:37:56,38.871315,-77.044373,2.0,11.55,8.7,10.0,60,0
A-3105370,2017-12-04 13:27:03,33.519855,-86.831238,2.0,14.1,0.0,10.0,5,0
A-723435,2022-02-03 10:46:56,32.948215000000005,-117.105927,2.0,11.3,0.0,10.0,65,0
A-4809739,2022-06-24 22:54:00,38.17172100000001,-121.63791299999998,1.0,25.7,0.0,10.0,40,1
A-6096384,2021-09-02 04:07:00,39.737654,-75.562715,1.0,20.7,33.5,10.0,55,0
A-1319268,2020-09-29 14:49:29,37.11776,-121.975182,1.0,26.35,0.0,10.0,50,1
A-5103772,2023-01-27 09:59:30,40.728193,-73.885676,1.0,2.05,0.0,10.0,25,1
A-6288102,2021-10-25 17:52:38,35.87271094305099,-84.447344541147,1.0,17.6,8.4,10.0,55,0
A-4743785,2021-12-31 11:16:08,46.575265,-111.787913,1.0,-14.0,2.1,9.0,45,1
A-382229,2017-03-17 10:56:48,40.118057,-75.307114,1.0,-1.15,0.0,10.0,35,1
A-3596191,2017-05-05 08:38:46,32.92459,-96.78684,1.0,17.7,0.0,13.0,40,1
A-7141543,2020-03-27 20:43:43,37.74645,-122.20165,1.0,9.85,0.1,10.0,60,1
A-6694824,2020-11-18 00:45:00,42.944625,-83.650566,1.0,0.3,0.0,10.0,55,0
A-5084689,2022-07-29 17:01:07,30.748216,-85.3838,1.0,27.95,2.8,10.0,50,0
A-777509,2021-12-15 17:09:03,42.125374,-71.061844,1.0,1.45,0.0,10.0,35,1
A-6520440,2021-01-07 13:17:30,25.732167,-80.380358,1.0,17.35,0.0,10.0,35,1
A-5765280,2021-08-31 13:57:00,38.869522,-77.991596,1.0,24.75,1.1,10.0,5,1
A-3043319,2018-01-03 10:52:47,32.51619,-80.927681,1.0,-2.95,20.6,4.0,50,1
A-1167433,2021-02-04 08:03:04,46.728748,-95.873749,1.0,-7.15,0.9,2.0,35,1
A-7234902,2020-01-24 15:50:00,40.83407,-74.4411,1.0,3.15,0.0,10.0,60,1
A-4358860,2022-09-16 13:48:17,36.03445,-79.797096,1.0,22.35,0.0,10.0,55,0
A-2543330,2018-10-25 08:46:07,41.285385,-95.980598,1.0,9.5,6.1,10.0,35,1
A-3958917,2022-06-29 22:57:00,39.19367194,-76.76234364,1.0,23.2,0.0,10.0,4,1
A-3788612,2022-03-23 11:02:30,28.217705,-82.73708,1.0,24.75,0.5,10.0,45,1
A-3793461,2022-12-11 14:00:30,36.299457,-86.697004,1.0,10.85,0.3,9.0,45,1
A-6242517,2021-07-28 11:01:02,28.026921999999995,-82.162661,1.0,26.35,9.1,4.0,70,0
A-1892594,2019-09-04 18:43:23,30.267771000000003,-97.75573,1.0,31.15,1.2,10.0,30,1
A-7617968,2018-02-09 13:52:01,38.01663,-121.99106,2.0,17.75,0.0,10.0,45,0
A-7527823,2018-10-30 19:52:16,43.540544,-119.458742,1.0,3.35,0.0,10.0,35,1
A-3858204,2022-11-12 05:27:00,29.733697,-95.370998,1.0,13.4,12.1,10.0,60,0
A-4757131,2022-01-15 13:08:30,28.087812,-82.44828000000003,1.0,14.5,0.0,10.0,40,1
A-1447156,2020-05-25 04:16:12,29.784868,-95.575333,2.0,25.6,8.6,10.0,60,0
A-6144878,2021-04-10 06:35:30,30.284647,-97.761856,1.0,22.65,0.0,10.0,55,0
A-6211049,2021-08-23 06:32:06,40.75338721255897,-74.11109805071779,1.0,25.45,57.4,2.0,5,1
A-2674256,2018-08-28 04:06:18,34.149445,-118.279816,2.0,22.45,0.0,10.0,35,0
A-3320086,2017-09-20 13:32:08,39.853542,-84.170715,1.0,21.7,0.7,10.0,35,1
A-2633426,2018-08-08 09:20:55,33.725037,-84.23436,2.0,26.1,8.5,10.0,45,0
A-4828510,2022-01-12 20:26:30,28.56681,-81.206435,1.0,16.9,0.0,10.0,55,0
A-3692030,2023-03-22 17:13:00,33.734399,-84.230896,1.0,11.95,0.2,10.0,60,0
A-4992293,2022-05-02 19:58:00,41.657769,-72.772902,1.0,10.6,8.9,4.0,45,1
A-7674693,2017-10-23 08:55:07,32.81328,-96.64808,1.0,17.5,0.0,10.0,70,0
A-5139894,2022-09-15 14:10:08,34.690746999999995,-86.580826,1.0,22.45,0.0,7.0,40,1
A-4514172,2022-11-22 22:17:00,40.989475,-75.24414399999998,1.0,2.85,0.0,10.0,45,1
A-7135146,2020-03-24 09:42:00,38.389492,-122.716235,1.0,10.0,8.8,2.0,65,1
A-3091931,2018-01-29 07:41:46,39.233784,-84.758179,1.0,1.5,0.0,10.0,40,1
A-5423572,2023-01-19 15:46:00,35.102628,-80.708417,1.0,15.85,1.1,10.0,70,0
A-2545091,2018-10-26 12:20:42,40.881626,-73.15643299999998,1.0,6.5,0.0,10.0,5,1
A-353858,2017-02-15 14:32:39,25.80909,-80.259445,1.0,23.35,0.0,10.0,40,1
A-2617234,2018-07-31 14:19:29,32.221432,-81.546371,2.0,27.1,9.3,10.0,50,0
A-3216075,2017-09-30 20:45:01,33.960133,-118.280518,2.0,22.45,0.0,8.0,35,0
A-1387349,2020-07-15 15:01:57,41.593018,-93.703377,2.0,25.25,18.2,10.0,65,0
A-25700,2016-08-02 17:18:37,38.47681,-121.386208,1.0,23.9,0.0,10.0,35,1
A-7471448,2019-01-29 07:45:28,33.99888,-81.10896,1.0,9.75,3.4,10.0,65,0
A-5766725,2021-06-01 14:51:33,38.94635081272627,-76.85029864274573,1.0,18.85,0.0,10.0,55,0
A-4282071,2022-11-14 19:19:09,36.816435,-81.561942,1.0,2.75,0.0,10.0,60,0
A-783322,2021-12-11 10:39:44,40.713608,-73.953484,2.0,10.95,7.6,5.0,40,0
A-4454414,2022-05-04 14:28:01,25.934112,-80.12182800000002,1.0,23.75,4.8,10.0,35,1
A-4783170,2023-01-02 17:12:51,44.110061,-94.719739,1.0,-7.1,0.9,3.0,55,0
A-6576538,2020-10-23 00:23:20,38.399637,-81.898754,1.0,19.95,0.1,10.0,40,1
A-7283753,2020-01-05 12:53:00,38.538957,-121.736787,1.0,8.1,0.0,10.0,65,1
A-6306911,2021-11-03 13:38:00,34.01054978354449,-118.08082938137969,1.0,18.6,0.0,4.0,40,1
A-1264482,2020-11-16 13:43:59,32.857464,-84.979065,2.0,11.2,0.0,10.0,65,0
A-3791482,2022-04-14 22:05:58,32.93075680717024,-80.04547476730323,1.0,23.55,0.0,10.0,35,1
A-2441849,2018-11-08 08:41:34,41.490307,-81.24379,1.0,3.75,0.0,20.0,40,1
A-5576922,2021-12-17 11:23:30,34.018005,-118.239665,1.0,11.75,1.1,10.0,4,1
A-1741526,2019-10-08 12:30:23,32.16885,-110.943314,1.0,25.75,0.0,10.0,40,1
A-5113115,2022-04-03 17:34:30,37.61091113072581,-121.8220603460225,1.0,16.15,0.0,10.0,40,1
A-7709464,2019-04-15 08:30:23,45.516212,-122.66724,1.0,8.2,2.0,10.0,55,0
A-5983030,2021-08-06 16:23:05,33.382571,-80.51765,1.0,25.65,41.2,9.0,45,1
A-6884653,2020-11-27 22:02:15,42.579177,-73.678914,1.0,7.75,0.0,10.0,50,0
A-856312,2021-10-28 08:42:06,40.177601,-75.213142,1.0,12.3,0.0,10.0,35,1
A-6950291,2020-12-09 05:45:00,33.804148,-118.207343,1.0,17.85,0.0,10.0,35,1
A-4226273,2022-11-08 08:44:49,41.419311,-81.69047900000002,1.0,8.4,0.0,10.0,4,1
A-5036990,2022-09-19 16:36:49,39.97325063,-104.98823762,1.0,21.45,0.0,10.0,75,0
A-3642239,2017-07-10 12:02:33,28.59063,-81.37906,1.0,27.0,5.3,10.0,35,1
A-3782041,2022-10-07 21:47:30,34.186231,-81.338087,1.0,20.25,0.0,10.0,70,0
A-646922,2022-04-18 09:34:46,30.23457,-92.002312,1.0,21.35,1.3,10.0,40,1
A-470354,2017-06-13 13:10:07,41.229015,-95.837303,2.0,29.1,0.0,10.0,65,0
A-5148668,2022-12-17 22:27:24,40.720136,-73.944361,1.0,4.35,0.3,10.0,40,1
A-1232121,2020-12-12 15:02:05,29.674633,-95.560425,1.0,18.05,5.2,10.0,45,1
A-4628082,2022-10-13 11:42:00,33.898481,-117.476502,1.0,22.7,0.0,2.0,45,1
A-1616512,2020-01-28 16:07:23,32.654284999999994,-96.878067,2.0,14.35,13.0,9.0,40,0
A-4562683,2023-01-01 11:45:00,29.650782,-82.483531,1.0,20.5,0.2,10.0,40,1
A-5444366,2022-06-20 16:15:22,26.344196000000004,-80.118277,1.0,27.45,3.0,10.0,45,1
A-3759901,2023-01-31 00:14:11,44.87497687,-93.05476785,1.0,-18.75,0.0,10.0,40,1
A-6913596,2020-12-08 19:01:00,37.557611,-77.412879,1.0,2.8,0.0,10.0,55,0
A-5000200,2022-08-27 08:46:00,39.705118,-104.995221,1.0,22.4,0.0,10.0,55,0
A-2130500,2019-05-30 18:45:20,43.105629,-83.69435899999998,1.0,15.4,4.7,10.0,35,1
A-4512140,2022-04-29 15:42:35,40.656401,-73.973754,1.0,9.25,0.0,10.0,40,1
A-618518,2022-05-18 12:06:57,43.044067,-76.14253199999997,2.0,11.85,0.0,10.0,50,0
A-852481,2021-10-26 06:25:19,37.449879,-77.446533,1.0,17.2,27.3,10.0,40,1
A-3495755,2016-09-02 11:31:36,41.08313,-73.92398,1.0,21.75,0.2,10.0,55,0
A-1817493,2019-11-13 13:07:20,34.806831,-82.237061,1.0,-0.4,0.0,10.0,45,1
A-3751893,2022-01-04 12:26:30,37.784301,-122.241856,1.0,12.05,5.8,7.0,65,0
A-2040805,2019-06-08 21:37:14,30.422041,-97.659286,1.0,26.65,0.0,10.0,50,1
A-5644431,2021-05-14 13:33:00,30.44061541542797,-90.1218259330267,1.0,20.55,0.0,10.0,65,0
A-6780568,2020-12-22 21:56:00,36.878517,-76.201418,1.0,7.85,0.0,10.0,55,0
A-6422720,2021-01-27 20:13:00,39.760666,-121.919205,1.0,5.8,27.3,5.0,5,1
A-6593564,2020-11-13 17:57:26,34.990772,-85.28456899999998,1.0,13.85,0.0,10.0,4,1
A-7049179,2020-06-22 16:24:24,39.97063,-75.12437,2.0,26.25,0.5,10.0,55,0
A-3780070,2022-02-22 11:16:52,44.634892,-93.298074,1.0,-10.2,10.5,0.5,65,0
A-4559783,2022-05-16 21:48:52,40.668803,-73.84250899999998,1.0,16.35,4.1,10.0,40,1
A-580219,2022-06-29 07:35:29,37.506008,-77.481087,0.0,23.25,0.1,10.0,4,2
A-5574361,2021-08-11 15:21:00,26.259513,-80.133876,1.0,27.05,4.2,10.0,65,0
A-2133687,2019-04-30 15:02:42,34.888069,-82.37265,1.0,21.5,0.0,10.0,40,1
A-682761,2022-03-10 06:29:48,27.789961,-82.357079,1.0,24.6,11.4,10.0,65,1
A-6920641,2020-09-13 03:46:00,41.680525,-72.653485,1.0,18.35,0.0,10.0,65,0
A-1685441,2019-12-31 07:05:45,33.983940000000004,-79.700439,1.0,11.5,0.0,10.0,45,1
A-834175,2021-11-04 07:46:30,30.28602,-97.708,1.0,12.75,1.2,10.0,35,1
A-2575470,2018-09-10 10:19:04,34.024261,-118.152924,1.0,24.7,0.0,9.0,35,1
A-1252105,2020-11-25 07:12:04,35.003551,-120.518951,1.0,11.95,0.0,10.0,35,1
A-2312750,2019-01-02 10:23:18,35.796326,-78.641014,1.0,11.75,0.0,10.0,45,1
A-1743671,2019-10-09 15:35:13,32.759274,-97.02877,2.0,24.55,0.0,10.0,35,0
A-2849847,2018-05-27 07:28:41,40.735397,-73.974899,1.0,18.4,17.2,9.0,35,1
A-3741106,2022-12-21 13:31:00,33.939351,-117.22211,1.0,12.8,0.0,10.0,65,0
A-385922,2017-02-21 08:41:55,32.775314,-97.09713,1.0,16.25,0.0,10.0,50,0
A-2693894,2018-07-09 07:29:11,44.889767,-93.293518,2.0,26.6,0.0,10.0,35,0
A-5740428,2021-03-03 11:06:30,35.46942,-80.875501,1.0,9.55,0.3,10.0,65,0
A-3597790,2017-04-07 07:43:08,33.86473,-81.19895,2.0,12.5,0.0,10.0,60,0
A-5353608,2022-12-05 16:29:24,32.305121,-95.297184,1.0,17.5,2.1,10.0,55,0
A-3408565,2017-08-29 18:52:39,34.206287,-80.026161,2.0,23.4,5.9,10.0,70,0
A-317988,2017-02-02 19:39:11,34.052170000000004,-118.259743,1.0,12.3,0.0,10.0,4,1
A-4766132,2022-12-14 17:20:10,42.362401,-123.518395,1.0,3.3,0.0,10.0,55,0
A-1659169,2020-02-20 17:41:48,41.275219,-95.941032,1.0,-7.4,0.4,10.0,25,1
A-2351272,2019-01-22 18:18:19,37.665051,-77.573021,1.0,-3.25,0.0,10.0,35,1
A-5819902,2021-10-09 18:25:00,30.190254,-85.79148199999999,1.0,24.5,0.0,10.0,45,1
A-5397895,2022-09-20 05:48:30,36.031531,-86.63946999999997,1.0,26.9,6.1,10.0,70,0
A-3736360,2022-03-05 11:45:30,38.007017,-78.492641,1.0,10.25,0.0,10.0,65,0
A-7621272,2018-02-16 16:10:19,33.675179,-117.840041,1.0,19.2,0.0,10.0,65,0
A-1079561,2021-04-16 19:44:24,35.220379,-80.81343100000002,1.0,13.65,0.0,10.0,4,1
A-2941724,2018-03-13 11:29:32,25.590988,-80.38074499999998,1.0,16.1,0.0,10.0,40,1
A-5209741,2022-05-19 18:21:00,38.479273,-121.434425,1.0,28.15,0.0,10.0,5,1
A-2947131,2018-03-15 07:23:57,27.819284000000003,-82.679535,1.0,14.85,0.0,10.0,40,1
A-6298632,2021-07-02 15:53:00,37.631484,-122.084465,1.0,17.6,0.0,10.0,35,1
A-4841449,2022-10-17 14:27:30,39.013597,-77.05278,1.0,16.0,1.6,10.0,40,1
A-2564644,2018-09-05 16:43:19,32.883540999999994,-80.019669,2.0,27.55,0.5,10.0,55,0
A-6620707,2020-09-26 04:14:00,39.70047,-86.107311,1.0,21.35,0.0,10.0,50,0
A-2604997,2018-09-25 07:40:54,38.781658,-77.180054,2.0,20.65,19.7,10.0,55,0
A-1367349,2020-08-31 04:45:07,37.544121,-77.32576,1.0,23.0,2.3,10.0,40,1
A-2302954,2019-02-22 06:46:10,33.885651,-117.880669,1.0,8.45,1.0,10.0,50,1
A-1099628,2021-03-31 17:12:33,32.192139000000005,-110.857933,1.0,20.4,0.0,10.0,40,1
A-4053533,2022-04-07 14:18:00,37.055088,-121.016215,1.0,23.6,0.0,7.0,60,1
A-6688534,2020-09-27 14:33:00,33.99872,-117.8558,1.0,23.65,0.0,10.0,50,0
A-1286748,2020-11-01 08:02:17,37.08326,-120.365059,1.0,18.05,0.0,4.0,60,1
A-4605244,2022-05-28 11:57:26,25.642258,-80.334766,1.0,28.2,4.9,10.0,45,1
A-6073542,2021-11-04 15:42:00,42.421374,-87.972596,1.0,4.5,0.0,10.0,40,1
A-631803,2022-05-02 06:17:09,41.524597,-111.947403,1.0,9.6,1.8,10.0,70,1
A-5925004,2021-03-18 12:40:41,35.549731,-78.219666,1.0,18.15,1.1,7.0,65,0
A-568949,2022-07-12 09:13:19,42.898022,-85.57684300000003,1.0,22.5,18.5,10.0,40,1
A-2456790,2018-11-14 08:13:49,32.662308,-96.822899,2.0,1.5,0.0,8.0,40,0
A-6154149,2021-12-23 16:49:18,25.927378,-80.15355,1.0,16.65,0.0,10.0,45,1
A-1516192,2020-03-06 08:05:25,26.456034,-80.174278,1.0,25.4,0.8,10.0,40,1
A-1526388,2020-03-12 08:34:21,37.63216,-122.437202,1.0,12.1,0.0,8.0,65,1
A-1476044,2020-05-20 06:24:55,32.744339000000004,-96.670967,1.0,25.55,0.0,10.0,45,1
A-134628,2016-10-14 11:07:27,28.19030200000001,-82.460724,1.0,24.45,0.0,10.0,5,1
A-6467929,2021-02-02 03:47:18,40.156693,-75.046577,1.0,0.75,9.1,1.0,30,1
A-1890363,2019-09-03 08:44:23,32.676479,-97.320061,2.0,29.35,0.1,7.0,40,0
A-7373058,2019-11-07 00:11:00,39.130071,-122.871168,1.0,17.9,0.0,10.0,60,1
A-1679431,2019-12-26 15:40:27,32.555240999999995,-84.891594,1.0,12.9,0.0,10.0,45,1
A-7441880,2019-02-05 22:22:12,42.190906,-121.78125,1.0,-5.6,4.9,4.0,55,0
A-3833359,2022-03-21 16:05:00,36.12837,-78.534921,1.0,12.25,0.0,10.0,70,0
A-3113830,2017-12-07 09:45:05,36.176807,-86.772491,1.0,3.75,0.0,10.0,40,1
A-6745826,2020-10-28 21:15:00,38.908327,-76.937671,1.0,19.25,0.0,10.0,30,1
A-395784,2017-03-03 16:56:52,47.545315,-122.334122,1.0,7.8,9.8,6.0,30,1
A-7533949,2018-09-11 11:57:25,36.84321,-80.85791999999998,1.0,20.35,25.9,10.0,65,0
A-2157334,2019-04-09 10:51:13,30.29162,-97.828201,1.0,20.85,0.0,10.0,55,1
A-5993892,2021-12-15 17:55:13,28.597574,-81.296796,1.0,21.1,0.9,5.0,45,1
A-4173186,2023-01-27 17:29:17,33.26633,-79.895917,1.0,7.0,0.0,10.0,40,1
A-2458604,2018-11-15 07:48:12,35.216564,-80.788841,1.0,3.75,31.9,2.0,45,1
A-2699035,2018-07-11 07:01:48,39.549606,-105.087151,1.0,25.85,0.0,10.0,30,1
A-4688449,2022-09-28 06:22:00,35.218817,-118.722541,1.0,27.45,0.0,9.0,50,0
A-794224,2021-12-03 13:45:07,38.782581,-77.077095,1.0,10.45,0.0,10.0,50,1
A-1533756,2020-03-18 07:00:55,36.152328,-86.786613,1.0,14.0,9.1,10.0,70,0
A-2568573,2018-09-06 11:52:53,39.023132,-122.674995,1.0,23.65,0.0,10.0,60,1
A-6743466,2020-11-06 06:19:00,34.114276000000004,-84.223304,1.0,16.7,0.0,10.0,35,1
A-6008734,2021-12-04 13:15:30,39.835861,-105.024573,1.0,7.7,0.0,10.0,5,1
A-7229047,2020-01-18 19:23:00,44.92666,-93.39985,1.0,-8.85,7.3,10.0,50,1
A-1451485,2020-05-28 10:22:28,32.236228999999994,-110.892632,1.0,30.6,0.0,10.0,4,1
A-5525654,2021-10-24 00:36:00,30.473518,-87.307005,1.0,20.65,0.6,10.0,35,1
A-68899,2016-11-03 01:58:10,33.949703,-118.170532,2.0,20.5,0.0,10.0,45,0
A-3018310,2018-02-17 10:13:14,44.757816,-122.510422,1.0,6.45,15.3,5.0,4,1
A-3480439,2016-10-03 16:46:21,35.244591,-80.857701,1.0,21.05,0.0,10.0,50,1
A-1860078,2019-10-02 06:41:45,47.69475900000001,-117.213142,1.0,5.25,0.0,1.0,30,1
A-3436806,2016-10-13 07:03:52,39.59036,-104.88217,1.0,13.35,0.0,10.0,65,0
A-5841135,2021-12-22 14:31:44,30.415686,-91.098277,1.0,9.2,0.0,10.0,45,1
A-6432787,2021-01-12 00:27:00,39.893208,-75.232426,1.0,1.65,0.0,10.0,4,1
A-4951779,2023-01-26 20:40:53,29.677434,-95.23108,1.0,7.85,0.0,10.0,60,0
A-6078208,2021-06-21 16:44:00,41.03276610354885,-73.81938099825943,1.0,24.85,0.6,10.0,55,0
A-2429507,2018-11-02 04:53:33,29.762033,-95.213066,1.0,14.6,0.0,10.0,65,1
A-1022888,2021-06-01 16:16:13,30.320879,-97.706833,1.0,24.4,3.7,10.0,60,1
A-2702279,2018-07-13 15:21:10,41.674641,-83.69410699999997,2.0,23.45,0.1,10.0,60,0
A-2815302,2018-05-10 20:39:36,33.524082,-80.913376,1.0,24.9,0.1,10.0,50,1
A-7603899,2018-03-11 04:43:56,34.04421,-118.16986,1.0,16.05,14.0,7.0,40,1
A-3870948,2022-04-20 20:22:00,37.871455,-122.510679,1.0,12.25,0.0,10.0,30,1
A-391429,2017-03-18 20:25:57,32.925171,-96.785583,2.0,22.0,0.3,13.0,70,0
A-7520798,2018-10-17 13:18:11,29.02513,-81.261889,1.0,26.7,0.8,10.0,45,1
A-7761519,2019-07-20 00:04:28,45.507612,-122.684213,1.0,20.5,0.0,10.0,50,0
A-4630687,2023-02-21 15:57:20,45.01977700000001,-92.984773,1.0,-8.45,1.4,1.0,25,1
A-7767907,2019-08-01 23:34:00,40.623554,-111.903279,1.0,23.05,1.3,10.0,70,0
A-6044153,2021-10-06 13:18:00,30.142156,-97.728876,1.0,24.3,0.0,10.0,30,1
A-4929611,2022-11-01 11:55:00,41.172793,-77.226286,1.0,14.95,1.9,5.0,35,1
A-734356,2022-01-26 06:43:01,37.572968,-120.93557,1.0,9.4,0.0,1.0,40,1
A-1586854,2020-01-11 13:58:52,42.30975,-83.100052,2.0,7.1,57.3,2.0,55,0
A-1580020,2020-01-07 07:57:15,37.386414,-121.905518,2.0,8.85,0.0,10.0,65,0
A-1968842,2019-07-15 10:06:20,47.580029,-122.182228,2.0,20.25,1.7,9.0,60,0
A-3942815,2022-03-19 19:34:45,25.670686,-80.383957,1.0,25.5,0.5,10.0,45,1
A-6968367,2020-10-09 21:31:34,36.107114,-86.719797,1.0,20.7,3.3,10.0,65,0
A-2343709,2019-01-17 16:08:23,29.81345,-95.334518,2.0,17.35,0.9,10.0,45,0
A-1608834,2020-01-23 17:35:10,34.78154,-82.95841999999998,1.0,5.1,0.7,10.0,45,1
A-1599285,2020-01-17 07:31:35,31.76222000000001,-106.301949,1.0,10.35,2.0,10.0,60,1
A-3954844,2022-05-14 10:04:30,37.75475,-121.349721,1.0,24.65,0.0,10.0,45,1
A-517895,2022-09-02 18:14:33,34.104626,-80.829453,2.0,26.6,0.0,10.0,60,0
A-4723581,2022-11-08 07:52:00,40.524698,-80.070295,1.0,8.3,0.0,10.0,40,1
A-3569285,2017-03-14 07:13:55,32.82574,-96.8831,1.0,9.7,0.0,10.0,5,1
A-1084850,2021-04-13 15:07:17,36.040001,-86.743492,1.0,17.05,0.0,10.0,35,1
A-4332484,2022-05-20 18:30:56,32.228504,-110.943978,1.0,27.2,0.0,10.0,35,1
A-6060887,2021-09-22 05:05:05,25.927458,-80.274796,1.0,26.75,8.7,10.0,5,1
A-7252441,2020-02-06 16:55:30,38.55031,-121.47382,1.0,8.2,0.0,10.0,5,1
A-4160988,2022-04-12 12:37:07,25.891254,-80.186559,1.0,24.1,0.0,10.0,30,1
A-3852709,2022-11-18 23:48:00,40.427523,-80.02348,1.0,-0.85,0.4,10.0,4,1
A-6104721,2021-12-27 12:00:00,39.993907,-77.557957,1.0,1.8,5.0,7.0,60,0
A-6669065,2020-12-08 21:10:46,40.235158,-75.290082,1.0,0.65,0.0,10.0,30,1
A-1601015,2020-01-19 13:20:40,34.023529,-117.811455,1.0,15.65,0.0,10.0,60,1
A-812674,2021-11-18 06:39:01,36.10453,-95.86129,1.0,7.6,0.0,10.0,35,1
A-1579526,2020-01-07 14:41:23,33.101871,-96.678116,2.0,9.0,0.0,10.0,60,0
A-4469580,2022-04-22 17:55:00,32.233468,-110.875414,1.0,24.9,0.0,10.0,4,1
A-243409,2016-11-22 14:44:21,40.071766,-75.437202,1.0,4.15,0.0,10.0,40,1
A-7190016,2020-04-21 19:12:00,33.774073,-117.827054,1.0,16.25,0.0,10.0,45,1
A-3336227,2017-09-27 17:31:11,35.082516,-81.70590200000002,2.0,25.65,0.0,10.0,60,0
A-2268443,2019-02-06 05:56:43,36.153469,-86.721497,1.0,18.5,7.3,10.0,45,1
A-5077116,2022-07-07 22:23:50,38.738808,-90.441959,1.0,28.15,24.3,10.0,60,0
A-6573233,2021-02-16 17:35:00,37.870368,-122.192743,1.0,9.5,0.0,10.0,40,1
A-450342,2017-05-08 14:23:52,29.47266,-98.402367,1.0,22.45,0.1,10.0,60,1
A-3282371,2017-09-01 15:54:24,34.020405,-118.157303,1.0,30.75,0.1,10.0,35,1
A-3953242,2023-01-22 16:25:21,37.0589,-76.417412,1.0,7.6,6.6,9.0,55,0
A-2962108,2018-03-22 12:35:30,35.834335,-78.813644,1.0,5.65,0.0,10.0,45,1
A-2976070,2018-03-29 15:13:17,34.618412,-82.51301600000002,1.0,16.8,0.5,10.0,35,1
A-7330109,2019-10-06 21:37:00,40.74667,-111.94904,1.0,6.9,0.0,10.0,70,0
A-2878429,2018-04-11 09:49:15,28.063643,-82.714096,1.0,19.35,5.2,10.0,40,1
A-5092731,2022-08-09 14:49:34,35.19195900000001,-90.008581,1.0,27.85,3.9,10.0,55,0
A-5809915,2021-12-19 16:41:13,41.80050015429592,-72.29871869052742,1.0,0.9,7.6,10.0,35,1
A-3717270,2022-09-02 18:11:40,34.068151,-118.027838,1.0,30.15,0.0,10.0,65,0
A-2499629,2018-10-04 08:36:17,33.864437,-118.326408,2.0,19.3,3.7,10.0,65,0
A-6070286,2021-09-05 18:00:00,41.539874,-73.017275,1.0,18.1,4.5,6.0,55,0
A-6973014,2020-12-23 22:43:00,33.859728000000004,-118.30485,1.0,16.75,0.0,10.0,55,0
A-2919581,2018-03-01 15:50:13,41.750393,-72.65799,2.0,9.95,0.4,10.0,50,0
A-3647560,2017-07-20 16:19:29,40.667346,-111.90124,1.0,27.9,0.6,10.0,70,0
A-4648209,2022-08-11 14:11:00,34.487782,-117.33398400000002,1.0,28.7,0.0,10.0,70,0
A-6474675,2021-02-13 18:53:00,28.430247,-80.820495,1.0,22.7,9.9,7.0,70,0
A-1326592,2020-10-05 22:29:12,41.521725,-88.18885,2.0,8.7,0.0,10.0,65,0
A-7179393,2020-04-15 13:09:00,34.347809000000005,-117.473682,1.0,11.75,0.0,10.0,70,1
A-7091407,2020-06-16 12:41:43,35.90172000000001,-78.7658,1.0,15.6,24.2,6.0,40,1
A-4883703,2022-09-01 05:19:02,40.163613,-75.12106999999997,1.0,24.45,0.0,10.0,30,1
A-3841198,2022-12-20 10:16:06,25.852336,-80.242012,1.0,21.85,1.1,10.0,35,1
A-7556829,2018-07-04 21:00:56,36.85434,-76.341433,2.0,27.75,1.5,10.0,40,0
A-3404846,2017-08-28 05:50:17,41.54332,-72.75275400000002,2.0,18.75,0.0,10.0,55,0
